migrated_at,mode,action,subscription_id,customer_id,schedule_id_before,status_before,status_after,cancel_at_before,cancel_at_after,cancel_at_period_end_before,cancel_at_period_end_after,billing_cycle_anchor_before,billing_cycle_anchor_after,items_before,items_after,schedule_cleared,cancel_at_cleared,cancel_at_period_end_false,billing_cycle_anchor_unchanged,items_unchanged,subscription_still_billable,verification_passed,result_status,error
2026-07-14T13:11:24.962206+00:00,live,release_schedule,sub_1PY6rfE2kujhweZx4hYlQ5u5,cus_QMOyveNYEflyUm,sub_sched_1PY6rfE2kujhweZxhcuLzAWS,active,active,2351079323,,False,False,1719927323,1719927323,"[{""price_id"": ""price_1TdNJhE2kujhweZxSa9R53mG"", ""quantity"": 1, ""subscription_item_id"": ""si_T8zg4AO4SOXGfz""}]","[{""price_id"": ""price_1TdNJhE2kujhweZxSa9R53mG"", ""quantity"": 1, ""subscription_item_id"": ""si_T8zg4AO4SOXGfz""}]",True,True,True,True,True,True,True,verified_success,
