migrated_at,mode,action,subscription_id,customer_id,schedule_id_before,status_before,status_after,cancel_at_before,cancel_at_after,cancel_at_period_end_before,cancel_at_period_end_after,billing_cycle_anchor_before,billing_cycle_anchor_after,items_before,items_after,schedule_cleared,cancel_at_cleared,cancel_at_period_end_false,billing_cycle_anchor_unchanged,items_unchanged,subscription_still_billable,verification_passed,result_status,error
2026-07-17T16:25:54.003896+00:00,live,release_schedule,sub_1PY74cE2kujhweZxeRGoi9u1,cus_QMepBWKUKvjx3U,sub_sched_1PY74cE2kujhweZxdltRM0pM,past_due,past_due,,,False,False,1719928126,1719928126,"[{""price_id"": ""price_1TdNJTE2kujhweZxFjXvvLGU"", ""quantity"": 1, ""subscription_item_id"": ""si_T8z5HcejXAlgL2""}]","[{""price_id"": ""price_1TdNJTE2kujhweZxFjXvvLGU"", ""quantity"": 1, ""subscription_item_id"": ""si_T8z5HcejXAlgL2""}]",True,True,True,True,True,True,True,verified_success,
