migrated_at,mode,action,subscription_id,customer_id,schedule_id_before,status_before,status_after,cancel_at_before,cancel_at_after,cancel_at_period_end_before,cancel_at_period_end_after,billing_cycle_anchor_before,billing_cycle_anchor_after,items_before,items_after,schedule_cleared,cancel_at_cleared,cancel_at_period_end_false,billing_cycle_anchor_unchanged,items_unchanged,subscription_still_billable,verification_passed,result_status,error
2026-07-13T20:07:06.914372+00:00,live,release_schedule,sub_1THT3BE2kujhweZxmG1fUnwE,cus_UFyzDrjrZhlFd0,sub_sched_1THT3BE2kujhweZxhGZK9JAr,active,active,1869624000,1869624000,False,False,1775066373,1775066373,"[{""price_id"": ""price_1TdN6iE2kujhweZxNbDxvsLw"", ""quantity"": 1, ""subscription_item_id"": ""si_UFz12LdhyGOD6g""}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UFz1IpZVAiP2gP""}]","[{""price_id"": ""price_1TdN6iE2kujhweZxNbDxvsLw"", ""quantity"": 1, ""subscription_item_id"": ""si_UFz12LdhyGOD6g""}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UFz1IpZVAiP2gP""}]",True,False,True,True,True,True,False,verification_failed,
