migrated_at,mode,action,subscription_id,customer_id,schedule_id_before,status_before,status_after,cancel_at_before,cancel_at_after,cancel_at_period_end_before,cancel_at_period_end_after,billing_cycle_anchor_before,billing_cycle_anchor_after,items_before,items_after,schedule_cleared,cancel_at_cleared,cancel_at_period_end_false,billing_cycle_anchor_unchanged,items_unchanged,subscription_still_billable,verification_passed,result_status,error
2026-07-14T14:40:14.090976+00:00,live,clear_cancel_at,sub_1TQpeIE2kujhweZxWynJGFwN,cus_SLethGoBn9Bmko,,active,active,1842408000,,False,False,1777298194,1777298194,"[{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UPey0ajdc7RltA""}, {""price_id"": ""price_1TdN6ZE2kujhweZxplUSjtGT"", ""quantity"": 1, ""subscription_item_id"": ""si_UPey2ugZba5mOG""}]","[{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UPey0ajdc7RltA""}, {""price_id"": ""price_1TdN6ZE2kujhweZxplUSjtGT"", ""quantity"": 1, ""subscription_item_id"": ""si_UPey2ugZba5mOG""}]",True,True,True,True,True,True,True,verified_success,
