migrated_at,mode,action,subscription_id,customer_id,schedule_id_before,status_before,status_after,cancel_at_before,cancel_at_after,cancel_at_period_end_before,cancel_at_period_end_after,billing_cycle_anchor_before,billing_cycle_anchor_after,items_before,items_after,schedule_cleared,cancel_at_cleared,cancel_at_period_end_false,billing_cycle_anchor_unchanged,items_unchanged,subscription_still_billable,verification_passed,result_status,error
2026-07-16T17:57:33.046954+00:00,live,release_schedule,sub_1TqYIUE2kujhweZx6UmAf2ZE,cus_UqElbX5rsYSfwY,sub_sched_1TqYIUE2kujhweZxQEwYmuoy,active,active,1878091200,,False,False,1783428022,1783428022,"[{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UqEmfi7krPJymw""}, {""price_id"": ""price_1Tdil9E2kujhweZx0Oaxyq85"", ""quantity"": 1, ""subscription_item_id"": ""si_UqEmrWMwHH1IAK""}]","[{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1, ""subscription_item_id"": ""si_UqEmfi7krPJymw""}, {""price_id"": ""price_1Tdil9E2kujhweZx0Oaxyq85"", ""quantity"": 1, ""subscription_item_id"": ""si_UqEmrWMwHH1IAK""}]",True,True,True,True,True,True,True,verified_success,
